"exc","inh","sum"
0.151,0.0,33336
0.051,0.0,20923
0.0,0.0,6
0.101,0.0,29668
0.152,0.0,33367
0.052,0.0,20921
0.001,0.0,6
0.102,0.0,29793
0.153,0.0,33436
0.053,0.0,20919
0.002,0.0,6
0.103,0.0,29880
0.154,0.0,33492
0.054,0.0,20966
0.003,0.0,6
0.104,0.0,29938
0.155,0.0,33517
0.055,0.0,20966
0.004,0.0,6
0.105,0.0,30090
0.156,0.0,33562
0.056,0.0,20941
0.005,0.0,6
0.106,0.0,30143
0.157,0.0,33618
0.057,0.0,20937
0.006,0.0,6
0.107,0.0,30250
0.158,0.0,33716
0.058,0.0,20986
0.007,0.0,6
0.108,0.0,30346
0.159,0.0,33764
0.059,0.0,20960
0.008,0.0,6
0.109,0.0,30450
0.16,0.0,33852
0.06,0.0,20981
0.009,0.0,6
0.11,0.0,30608
0.161,0.0,33931
0.061,0.0,21019
0.01,0.0,6
0.111,0.0,30729
0.062,0.0,21004
0.162,0.0,34032
0.011,0.0,6
0.112,0.0,30916
0.063,0.0,20926
0.163,0.0,34111
0.012,0.0,6
0.113,0.0,31064
0.064,0.0,21078
0.164,0.0,34193
0.013,0.0,6
0.114,0.0,31245
0.065,0.0,21050
0.165,0.0,34251
0.014,0.0,6
0.115,0.0,31330
0.066,0.0,21020
0.166,0.0,34332
0.015,0.0,6
0.116,0.0,32565
0.067,0.0,21042
0.167,0.0,34406
0.016,0.0,6
0.117,0.0,31711
0.068,0.0,21050
0.168,0.0,34433
0.017,0.0,6
0.118,0.0,31877
0.069,0.0,21134
0.169,0.0,34503
0.018,0.0,6
0.119,0.0,32055
0.07,0.0,21055
0.019,0.0,6
0.17,0.0,34542
0.12,0.0,32214
0.071,0.0,21012
0.02,0.0,6
0.171,0.0,34614
0.121,0.0,32370
0.072,0.0,21304
0.021,0.0,6
0.172,0.0,34644
0.122,0.0,32474
0.073,0.0,21469
0.022,0.0,6
0.173,0.0,34726
0.123,0.0,32547
0.074,0.0,21296
0.023,0.0,6
0.174,0.0,34787
0.124,0.0,32655
0.075,0.0,21387
0.024,0.0,6
0.175,0.0,34822
0.125,0.0,32722
0.076,0.0,22557
0.025,0.0,6
0.176,0.0,34895
0.126,0.0,32752
0.077,0.0,21472
0.026,0.0,6
0.177,0.0,34944
0.127,0.0,32792
0.078,0.0,30036
0.027,0.0,6
0.178,0.0,34990
0.128,0.0,32809
0.079,0.0,30041
0.028,0.0,6
0.179,0.0,35064
0.129,0.0,32833
0.08,0.0,30064
0.029,0.0,6
0.18,0.0,35100
0.13,0.0,32844
0.081,0.0,30010
0.03,0.0,6
0.181,0.0,35181
0.131,0.0,32858
0.082,0.0,30216
0.031,0.0,6
0.182,0.0,35267
0.132,0.0,32863
0.083,0.0,30243
0.032,0.0,6
0.183,0.0,35313
0.133,0.0,32886
0.084,0.0,30383
0.033,0.0,6
0.184,0.0,35356
0.134,0.0,32882
0.085,0.0,30470
0.034,0.0,6
0.185,0.0,35448
0.135,0.0,32906
0.086,0.0,30439
0.035,0.0,6
0.186,0.0,35557
0.136,0.0,32923
0.087,0.0,30646
0.036,0.0,6
0.187,0.0,35611
0.137,0.0,32955
0.037,0.0,6
0.088,0.0,30636
0.188,0.0,35662
0.138,0.0,32948
0.089,0.0,30870
0.038,0.0,7
0.189,0.0,35742
0.139,0.0,32977
0.039,0.0,7
0.09,0.0,31180
0.19,0.0,35820
0.14,0.0,32982
0.04,0.0,8
0.091,0.0,29128
0.191,0.0,35910
0.141,0.0,33027
0.041,0.0,7
0.092,0.0,31395
0.192,0.0,35964
0.142,0.0,33053
0.042,0.0,7
0.093,0.0,29937
0.193,0.0,36024
0.143,0.0,33073
0.043,0.0,13
0.094,0.0,31204
0.194,0.0,36081
0.144,0.0,33117
0.044,0.0,8
0.095,0.0,30774
0.195,0.0,36106
0.145,0.0,33138
0.045,0.0,7
0.096,0.0,30352
0.196,0.0,36151
0.146,0.0,33124
0.046,0.0,9
0.097,0.0,30025
0.197,0.0,36193
0.147,0.0,33198
0.047,0.0,10
0.098,0.0,29474
0.198,0.0,36248
0.148,0.0,33223
0.048,0.0,20910
0.099,0.0,32058
0.199,0.0,36289
0.149,0.0,33255
0.049,0.0,20877
0.1,0.0,29562
0.2,0.0,36279
0.15,0.0,33296
0.05,0.0,20876
0.101,0.001,29691
0.051,0.001,20960
0.0,0.001,6
0.151,0.001,33311
0.001,0.001,6
0.102,0.001,29805
0.052,0.001,20938
0.152,0.001,33352
0.002,0.001,6
0.103,0.001,29910
0.053,0.001,20913
0.153,0.001,33377
0.003,0.001,6
0.104,0.001,29934
0.054,0.001,20927
0.154,0.001,33437
0.004,0.001,6
0.105,0.001,30036
0.055,0.001,20915
0.155,0.001,33499
0.005,0.001,6
0.106,0.001,30138
0.056,0.001,21012
0.156,0.001,33550
0.006,0.001,6
0.107,0.001,30222
0.057,0.001,20941
0.157,0.001,33597
0.007,0.001,6
0.108,0.001,30305
0.058,0.001,20942
0.158,0.001,33681
0.008,0.001,6
0.109,0.001,30400
0.059,0.001,20932
0.159,0.001,33746
0.009,0.001,6
0.11,0.001,30608
0.06,0.001,21009
0.16,0.001,33817
0.01,0.001,6
0.061,0.001,21098
0.111,0.001,30694
0.161,0.001,33927
0.011,0.001,6
0.062,0.001,20921
0.112,0.001,30888
0.162,0.001,34039
0.012,0.001,6
0.063,0.001,20988
0.113,0.001,32876
0.163,0.001,34096
0.013,0.001,6
0.064,0.001,21032
0.114,0.001,31182
0.164,0.001,34174
0.014,0.001,6
0.065,0.001,20977
0.115,0.001,31372
0.165,0.001,34237
0.015,0.001,6
0.066,0.001,20994
0.116,0.001,31534
0.166,0.001,34325
0.016,0.001,6
0.067,0.001,21010
0.117,0.001,31680
0.167,0.001,34369
0.017,0.001,6
0.068,0.001,21131
0.118,0.001,31832
0.168,0.001,34430
0.018,0.001,6
0.069,0.001,21043
0.119,0.001,31991
0.169,0.001,34483
0.019,0.001,6
0.07,0.001,21406
0.12,0.001,32154
0.17,0.001,34520
0.02,0.001,6
0.071,0.001,21065
0.121,0.001,32330
0.171,0.001,34582
0.021,0.001,6
0.072,0.001,21103
0.122,0.001,32432
0.172,0.001,34635
0.022,0.001,6
0.073,0.001,21282
0.123,0.001,32571
0.173,0.001,34681
0.023,0.001,6
0.074,0.001,22333
0.124,0.001,32622
0.174,0.001,34758
0.024,0.001,6
0.075,0.001,21292
0.125,0.001,32709
0.175,0.001,34839
0.025,0.001,6
0.076,0.001,22467
0.126,0.001,32781
0.176,0.001,34889
0.026,0.001,6
0.077,0.001,22176
0.127,0.001,32790
0.177,0.001,34976
0.027,0.001,6
0.078,0.001,29917
0.128,0.001,32806
0.178,0.001,34979
0.028,0.001,6
0.079,0.001,30025
0.129,0.001,32821
0.179,0.001,35053
0.029,0.001,6
0.08,0.001,29990
0.13,0.001,32840
0.18,0.001,35115
0.03,0.001,6
0.081,0.001,29982
0.131,0.001,32862
0.181,0.001,35143
0.031,0.001,6
0.082,0.001,29989
0.132,0.001,32866
0.182,0.001,35224
0.032,0.001,6
0.083,0.001,30240
0.133,0.001,32867
0.183,0.001,35264
0.033,0.001,6
0.084,0.001,30376
0.134,0.001,32888
0.184,0.001,35343
0.034,0.001,6
0.085,0.001,30487
0.135,0.001,32883
0.035,0.001,6
0.185,0.001,35388
0.086,0.001,30257
0.136,0.001,32915
0.036,0.001,6
0.186,0.001,35494
0.087,0.001,30753
0.137,0.001,32919
0.037,0.001,6
0.187,0.001,35582
0.088,0.001,30715
0.138,0.001,32942
0.038,0.001,6
0.188,0.001,35636
0.089,0.001,30761
0.139,0.001,32960
0.039,0.001,7
0.189,0.001,35718
0.09,0.001,31019
0.14,0.001,32991
0.04,0.001,7
0.19,0.001,35770
0.091,0.001,31240
0.141,0.001,33000
0.041,0.001,8
0.191,0.001,35871
0.092,0.001,31279
0.142,0.001,33027
0.042,0.001,9
0.192,0.001,35920
0.093,0.001,30415
0.143,0.001,33042
0.043,0.001,7
0.193,0.001,35997
0.094,0.001,31323
0.144,0.001,33082
0.044,0.001,7
0.194,0.001,36025
0.095,0.001,30863
0.145,0.001,33102
0.045,0.001,15
0.195,0.001,36066
0.096,0.001,29253
0.146,0.001,33128
0.046,0.001,20903
0.196,0.001,36150
0.097,0.001,29415
0.147,0.001,33165
0.047,0.001,20833
0.197,0.001,36200
0.098,0.001,29612
0.148,0.001,33168
0.048,0.001,20908
0.198,0.001,36212
0.099,0.001,29521
0.149,0.001,33227
0.049,0.001,61
0.199,0.001,36244
0.1,0.001,29591
0.05,0.001,20884
0.15,0.001,33238
0.2,0.001,36277
0.051,0.002,20904
0.151,0.002,33276
0.101,0.002,29685
0.0,0.002,6
0.001,0.002,6
0.102,0.002,29722
0.152,0.002,33312
0.052,0.002,20929
0.002,0.002,6
0.103,0.002,29813
0.153,0.002,33377
0.053,0.002,20884
0.003,0.002,6
0.104,0.002,29963
0.154,0.002,33413
0.054,0.002,20904
0.004,0.002,6
0.105,0.002,30016
0.155,0.002,33469
0.055,0.002,20986
0.005,0.002,6
0.106,0.002,30075
0.156,0.002,33498
0.056,0.002,20899
0.006,0.002,6
0.107,0.002,30178
0.157,0.002,33589
0.057,0.002,20941
0.007,0.002,6
0.108,0.002,30386
0.058,0.002,20953
0.158,0.002,33667
0.008,0.002,6
0.109,0.002,30398
0.059,0.002,20971
0.159,0.002,33710
0.009,0.002,6
0.11,0.002,30535
0.06,0.002,21057
0.16,0.002,33811
0.01,0.002,6
0.111,0.002,30984
0.061,0.002,20949
0.161,0.002,33879
0.011,0.002,6
0.112,0.002,30837
0.062,0.002,20928
0.162,0.002,34022
0.012,0.002,6
0.113,0.002,30994
0.063,0.002,21046
0.163,0.002,34083
0.013,0.002,6
0.114,0.002,31202
0.064,0.002,21013
0.164,0.002,34167
0.014,0.002,6
0.115,0.002,31251
0.065,0.002,21071
0.165,0.002,34227
0.015,0.002,6
0.116,0.002,31373
0.066,0.002,21020
0.166,0.002,34289
0.016,0.002,6
0.117,0.002,31576
0.067,0.002,21052
0.167,0.002,34368
0.017,0.002,6
0.118,0.002,31783
0.068,0.002,21123
0.168,0.002,34427
0.018,0.002,6
0.119,0.002,31970
0.069,0.002,21225
0.169,0.002,34460
0.019,0.002,6
0.12,0.002,32136
0.07,0.002,21143
0.17,0.002,34510
0.02,0.002,6
0.121,0.002,32289
0.071,0.002,21119
0.171,0.002,34568
0.021,0.002,6
0.122,0.002,32430
0.072,0.002,21350
0.172,0.002,34607
0.022,0.002,6
0.123,0.002,32495
0.073,0.002,21377
0.173,0.002,34671
0.023,0.002,6
0.124,0.002,32611
0.074,0.002,21381
0.174,0.002,34750
0.024,0.002,6
0.125,0.002,32685
0.075,0.002,21599
0.175,0.002,34776
0.025,0.002,6
0.126,0.002,32728
0.176,0.002,34822
0.076,0.002,21779
0.026,0.002,6
0.127,0.002,32754
0.077,0.002,29553
0.177,0.002,34894
0.027,0.002,6
0.128,0.002,32797
0.178,0.002,34957
0.078,0.002,29886
0.028,0.002,6
0.129,0.002,32819
0.179,0.002,35013
0.079,0.002,29848
0.029,0.002,6
0.13,0.002,32839
0.18,0.002,35048
0.08,0.002,29950
0.03,0.002,6
0.131,0.002,32845
0.181,0.002,35111
0.081,0.002,29952
0.031,0.002,6
0.132,0.002,32863
0.182,0.002,35187
0.082,0.002,29909
0.032,0.002,6
0.133,0.002,32879
0.183,0.002,35253
0.083,0.002,30210
0.033,0.002,6
0.134,0.002,32877
0.184,0.002,35330
0.084,0.002,30191
0.034,0.002,6
0.135,0.002,32876
0.185,0.002,35409
0.085,0.002,30408
0.035,0.002,6
0.136,0.002,32907
0.186,0.002,35455
0.086,0.002,30571
0.036,0.002,6
0.137,0.002,32926
0.187,0.002,35556
0.087,0.002,30650
0.037,0.002,6
0.138,0.002,32930
0.188,0.002,35606
0.088,0.002,30640
0.038,0.002,6
0.139,0.002,32939
0.189,0.002,35660
0.089,0.002,30714
0.039,0.002,6
0.14,0.002,32976
0.19,0.002,35732
0.09,0.002,30550
0.04,0.002,7
0.141,0.002,33000
0.191,0.002,35835
0.091,0.002,31134
0.041,0.002,7
0.142,0.002,33029
0.192,0.002,35882
0.092,0.002,31171
0.042,0.002,6
0.143,0.002,33054
0.193,0.002,35976
0.093,0.002,30885
0.043,0.002,7
0.144,0.002,33072
0.194,0.002,36015
0.094,0.002,31131
0.044,0.002,8
0.145,0.002,33065
0.195,0.002,36061
0.095,0.002,31642
0.045,0.002,20866
0.146,0.002,33090
0.196,0.002,36126
0.096,0.002,31367
0.046,0.002,17
0.147,0.002,33126
0.197,0.002,36176
0.097,0.002,29563
0.047,0.002,20885
0.148,0.002,33154
0.198,0.002,36210
0.098,0.002,29401
0.048,0.002,20759
0.149,0.002,33211
0.199,0.002,36265
0.099,0.002,29529
0.049,0.002,20830
0.15,0.002,33246
0.2,0.002,36265
0.1,0.002,29595
0.05,0.002,20908
0.0,0.003,6
0.151,0.003,33276
0.051,0.003,20895
0.101,0.003,31644
0.001,0.003,6
0.152,0.003,33322
0.052,0.003,20859
0.102,0.003,29737
0.002,0.003,6
0.153,0.003,33355
0.053,0.003,20943
0.103,0.003,29800
0.003,0.003,6
0.154,0.003,33379
0.054,0.003,20927
0.104,0.003,29890
0.004,0.003,6
0.155,0.003,33432
0.055,0.003,20948
0.105,0.003,29918
0.005,0.003,6
0.156,0.003,33453
0.056,0.003,20961
0.106,0.003,30041
0.006,0.003,6
0.157,0.003,33544
0.057,0.003,21061
0.107,0.003,30151
0.007,0.003,6
0.158,0.003,33585
0.058,0.003,21023
0.108,0.003,30304
0.008,0.003,6
0.159,0.003,33705
0.059,0.003,20992
0.109,0.003,30365
0.009,0.003,6
0.16,0.003,33774
0.06,0.003,20885
0.11,0.003,30520
0.01,0.003,6
0.161,0.003,33869
0.061,0.003,20950
0.111,0.003,30687
0.011,0.003,6
0.162,0.003,33969
0.062,0.003,21002
0.112,0.003,30799
0.012,0.003,6
0.063,0.003,21013
0.163,0.003,34064
0.113,0.003,30910
0.013,0.003,6
0.064,0.003,20999
0.164,0.003,34136
0.114,0.003,31073
0.014,0.003,6
0.165,0.003,34188
0.065,0.003,21008
0.115,0.003,31294
0.015,0.003,6
0.166,0.003,34268
0.066,0.003,21039
0.116,0.003,31450
0.016,0.003,6
0.167,0.003,34357
0.067,0.003,21134
0.117,0.003,31542
0.017,0.003,6
0.168,0.003,34367
0.068,0.003,21014
0.118,0.003,31729
0.018,0.003,6
0.169,0.003,34452
0.069,0.003,21192
0.119,0.003,31865
0.019,0.003,6
0.17,0.003,34487
0.07,0.003,21135
0.12,0.003,32057
0.02,0.003,6
0.171,0.003,34545
0.071,0.003,21193
0.121,0.003,32215
0.021,0.003,6
0.172,0.003,34579
0.072,0.003,21288
0.122,0.003,32346
0.022,0.003,6
0.173,0.003,34638
0.073,0.003,21468
0.123,0.003,32479
0.023,0.003,6
0.174,0.003,34686
0.074,0.003,21362
0.124,0.003,32632
0.024,0.003,6
0.175,0.003,34796
0.075,0.003,21753
0.125,0.003,32689
0.025,0.003,6
0.176,0.003,34826
0.076,0.003,22764
0.126,0.003,32721
0.026,0.003,6
0.177,0.003,34868
0.077,0.003,29569
0.127,0.003,32775
0.027,0.003,6
0.178,0.003,34968
0.078,0.003,29761
0.128,0.003,32791
0.028,0.003,6
0.179,0.003,34997
0.079,0.003,29772
0.129,0.003,32811
0.029,0.003,6
0.18,0.003,35046
0.08,0.003,29772
0.13,0.003,32823
0.03,0.003,6
0.181,0.003,35097
0.081,0.003,29789
0.131,0.003,32830
0.031,0.003,6
0.182,0.003,35171
0.082,0.003,29793
0.132,0.003,32854
0.032,0.003,6
0.183,0.003,35237
0.083,0.003,30145
0.133,0.003,32856
0.033,0.003,6
0.184,0.003,35297
0.084,0.003,29985
0.134,0.003,32869
0.034,0.003,6
0.185,0.003,35400
0.085,0.003,30409
0.135,0.003,32887
0.035,0.003,6
0.186,0.003,35466
0.086,0.003,30389
0.136,0.003,32895
0.036,0.003,6
0.187,0.003,35548
0.087,0.003,30510
0.137,0.003,32902
0.037,0.003,6
0.088,0.003,30748
0.188,0.003,35572
0.138,0.003,32923
0.038,0.003,6
0.189,0.003,35676
0.089,0.003,30745
0.139,0.003,32940
0.039,0.003,6
0.09,0.003,30858
0.19,0.003,35720
0.14,0.003,32951
0.04,0.003,6
0.091,0.003,31059
0.191,0.003,35802
0.141,0.003,32964
0.041,0.003,7
0.092,0.003,30164
0.192,0.003,35891
0.142,0.003,32997
0.042,0.003,7
0.093,0.003,31253
0.193,0.003,35908
0.143,0.003,32988
0.043,0.003,14
0.094,0.003,30106
0.194,0.003,36015
0.144,0.003,33036
0.044,0.003,9
0.095,0.003,30599
0.195,0.003,36064
0.145,0.003,33079
0.045,0.003,9
0.096,0.003,29192
0.196,0.003,36098
0.146,0.003,33084
0.046,0.003,9
0.097,0.003,31148
0.197,0.003,36135
0.147,0.003,33121
0.047,0.003,20900
0.098,0.003,31839
0.198,0.003,36190
0.148,0.003,33144
0.048,0.003,9
0.099,0.003,29466
0.199,0.003,36234
0.149,0.003,33181
0.049,0.003,20886
0.1,0.003,29590
0.2,0.003,36262
0.15,0.003,33201
0.05,0.003,20929
0.051,0.004,20912
0.101,0.004,29679
0.151,0.004,33230
0.0,0.004,6
0.052,0.004,20937
0.001,0.004,6
0.102,0.004,29992
0.152,0.004,33258
0.053,0.004,20915
0.002,0.004,6
0.103,0.004,29855
0.153,0.004,33300
0.054,0.004,20971
0.003,0.004,6
0.104,0.004,29886
0.154,0.004,33349
0.055,0.004,20917
0.004,0.004,6
0.105,0.004,29980
0.155,0.004,33409
0.005,0.004,6
0.056,0.004,20956
0.106,0.004,30042
0.156,0.004,33470
0.057,0.004,20918
0.006,0.004,6
0.107,0.004,30180
0.157,0.004,33503
0.058,0.004,20957
0.007,0.004,6
0.108,0.004,30255
0.158,0.004,33572
0.059,0.004,20998
0.008,0.004,6
0.109,0.004,30335
0.159,0.004,33639
0.009,0.004,6
0.06,0.004,20947
0.11,0.004,30479
0.16,0.004,33718
0.01,0.004,6
0.061,0.004,20969
0.111,0.004,30601
0.161,0.004,33861
0.011,0.004,6
0.062,0.004,20926
0.112,0.004,30769
0.162,0.004,33925
0.012,0.004,6
0.063,0.004,21037
0.113,0.004,30928
0.163,0.004,34027
0.013,0.004,6
0.114,0.004,31050
0.064,0.004,20993
0.164,0.004,34139
0.014,0.004,6
0.115,0.004,31255
0.065,0.004,20999
0.165,0.004,34181
0.015,0.004,6
0.116,0.004,31384
0.066,0.004,21019
0.166,0.004,34246
0.016,0.004,6
0.117,0.004,31459
0.067,0.004,21154
0.167,0.004,34309
0.017,0.004,6
0.118,0.004,31728
0.068,0.004,20974
0.168,0.004,34367
0.018,0.004,6
0.119,0.004,31843
0.069,0.004,20985
0.169,0.004,34438
0.019,0.004,6
0.12,0.004,32008
0.07,0.004,21045
0.17,0.004,34467
0.02,0.004,6
0.121,0.004,32236
0.071,0.004,21450
0.171,0.004,34554
0.021,0.004,6
0.122,0.004,32319
0.072,0.004,21156
0.172,0.004,34598
0.022,0.004,6
0.123,0.004,32431
0.073,0.004,21148
0.173,0.004,34642
0.023,0.004,6
0.124,0.004,32554
0.074,0.004,21830
0.174,0.004,34720
0.024,0.004,6
0.125,0.004,32672
0.075,0.004,23237
0.175,0.004,34744
0.025,0.004,6
0.126,0.004,32702
0.076,0.004,24295
0.176,0.004,34815
0.026,0.004,6
0.127,0.004,32728
0.077,0.004,21511
0.177,0.004,34855
0.027,0.004,6
0.128,0.004,32778
0.078,0.004,29554
0.178,0.004,34890
0.028,0.004,6
0.129,0.004,32819
0.079,0.004,29716
0.179,0.004,34918
0.029,0.004,6
0.13,0.004,32812
0.08,0.004,29680
0.18,0.004,35016
0.03,0.004,6
0.131,0.004,32847
0.081,0.004,29605
0.181,0.004,35063
0.031,0.004,6
0.132,0.004,32849
0.082,0.004,29641
0.182,0.004,35134
0.032,0.004,6
0.083,0.004,29978
0.133,0.004,32842
0.183,0.004,35201
0.033,0.004,6
0.084,0.004,30285
0.134,0.004,32859
0.184,0.004,35286
0.034,0.004,6
0.085,0.004,29724
0.135,0.004,32873
0.185,0.004,35325
0.035,0.004,6
0.086,0.004,30399
0.136,0.004,32882
0.186,0.004,35424
0.036,0.004,7
0.087,0.004,30502
0.137,0.004,32899
0.187,0.004,35459
0.037,0.004,7
0.088,0.004,30688
0.138,0.004,32920
0.188,0.004,35503
0.038,0.004,7
0.089,0.004,30830
0.139,0.004,32935
0.189,0.004,35679
0.039,0.004,6
0.09,0.004,30796
0.14,0.004,32948
0.19,0.004,35720
0.04,0.004,7
0.091,0.004,30715
0.141,0.004,32978
0.191,0.004,35790
0.041,0.004,9
0.092,0.004,30721
0.142,0.004,32960
0.192,0.004,35811
0.042,0.004,6
0.093,0.004,30988
0.143,0.004,33004
0.193,0.004,35893
0.043,0.004,9
0.094,0.004,31043
0.144,0.004,33036
0.194,0.004,35975
0.044,0.004,9
0.095,0.004,30766
0.145,0.004,33042
0.195,0.004,36011
0.045,0.004,9
0.096,0.004,29204
0.146,0.004,33069
0.196,0.004,36084
0.046,0.004,20821
0.097,0.004,29328
0.147,0.004,33091
0.197,0.004,36105
0.047,0.004,8
0.098,0.004,29427
0.148,0.004,33149
0.198,0.004,36208
0.048,0.004,20880
0.099,0.004,29538
0.149,0.004,33164
0.199,0.004,36221
0.049,0.004,20858
0.1,0.004,29678
0.15,0.004,33190
0.2,0.004,36248
0.05,0.004,20902
0.051,0.005,20975
0.151,0.005,33201
0.101,0.005,29674
0.0,0.005,6
0.001,0.005,6
0.052,0.005,20937
0.152,0.005,33222
0.102,0.005,29757
0.002,0.005,6
0.103,0.005,29798
0.153,0.005,33281
0.053,0.005,20900
0.154,0.005,33335
0.104,0.005,29826
0.003,0.005,6
0.054,0.005,20931
0.155,0.005,33358
0.004,0.005,6
0.105,0.005,29974
0.055,0.005,20958
0.156,0.005,33444
0.106,0.005,30027
0.005,0.005,6
0.056,0.005,20943
0.157,0.005,33497
0.006,0.005,6
0.107,0.005,30071
0.057,0.005,20971
0.158,0.005,33573
0.108,0.005,30225
0.007,0.005,6
0.058,0.005,20981
0.159,0.005,33647
0.008,0.005,6
0.109,0.005,30355
0.059,0.005,20994
0.16,0.005,33724
0.11,0.005,30440
0.009,0.005,6
0.06,0.005,21001
0.161,0.005,33813
0.111,0.005,30553
0.01,0.005,6
0.061,0.005,21025
0.112,0.005,30752
0.162,0.005,33936
0.011,0.005,6
0.062,0.005,21008
0.163,0.005,34010
0.113,0.005,30887
0.012,0.005,6
0.063,0.005,21026
0.164,0.005,34116
0.013,0.005,6
0.114,0.005,30980
0.064,0.005,21112
0.115,0.005,31169
0.165,0.005,34181
0.014,0.005,6
0.065,0.005,21107
0.116,0.005,31325
0.015,0.005,6
0.166,0.005,34239
0.066,0.005,21078
0.117,0.005,31427
0.167,0.005,34247
0.016,0.005,6
0.067,0.005,21011
0.118,0.005,32097
0.017,0.005,6
0.168,0.005,34368
0.068,0.005,21248
0.119,0.005,31833
0.018,0.005,6
0.169,0.005,34414
0.069,0.005,21168
0.12,0.005,31986
0.019,0.005,6
0.17,0.005,34445
0.07,0.005,21099
0.121,0.005,32136
0.02,0.005,6
0.171,0.005,34478
0.071,0.005,21069
0.122,0.005,32293
0.021,0.005,6
0.172,0.005,34572
0.072,0.005,21149
0.123,0.005,32407
0.022,0.005,6
0.173,0.005,34612
0.073,0.005,21192
0.124,0.005,32532
0.023,0.005,6
0.174,0.005,34651
0.074,0.005,22582
0.125,0.005,32611
0.024,0.005,6
0.175,0.005,34719
0.075,0.005,21323
0.126,0.005,32674
0.025,0.005,6
0.176,0.005,34754
0.076,0.005,29106
0.127,0.005,32732
0.026,0.005,6
0.177,0.005,34836
0.077,0.005,26614
0.128,0.005,32759
0.027,0.005,6
0.178,0.005,34861
0.078,0.005,28907
0.129,0.005,32800
0.028,0.005,6
0.179,0.005,34903
0.079,0.005,29549
0.13,0.005,32804
0.029,0.005,6
0.18,0.005,34981
0.08,0.005,29773
0.131,0.005,32835
0.03,0.005,6
0.181,0.005,35047
0.081,0.005,29483
0.132,0.005,32849
0.031,0.005,6
0.182,0.005,35100
0.082,0.005,29894
0.133,0.005,32849
0.032,0.005,6
0.183,0.005,35178
0.083,0.005,29974
0.134,0.005,32849
0.033,0.005,6
0.184,0.005,35231
0.084,0.005,30164
0.135,0.005,32868
0.034,0.005,6
0.185,0.005,35339
0.085,0.005,30333
0.136,0.005,32880
0.035,0.005,6
0.186,0.005,35365
0.086,0.005,30366
0.137,0.005,32887
0.036,0.005,6
0.187,0.005,35461
0.087,0.005,30526
0.138,0.005,32899
0.037,0.005,7
0.188,0.005,35516
0.088,0.005,30472
0.139,0.005,32920
0.038,0.005,6
0.189,0.005,35595
0.089,0.005,30509
0.14,0.005,32934
0.039,0.005,6
0.19,0.005,35712
0.09,0.005,30875
0.141,0.005,32942
0.04,0.005,6
0.191,0.005,35780
0.091,0.005,29872
0.142,0.005,32976
0.041,0.005,6
0.192,0.005,35820
0.092,0.005,31004
0.143,0.005,32946
0.042,0.005,8
0.193,0.005,35876
0.093,0.005,31228
0.144,0.005,33008
0.043,0.005,8
0.194,0.005,35965
0.094,0.005,29320
0.145,0.005,33028
0.044,0.005,20868
0.195,0.005,36021
0.095,0.005,30005
0.146,0.005,33050
0.045,0.005,8
0.196,0.005,36031
0.096,0.005,29647
0.147,0.005,33085
0.046,0.005,12
0.197,0.005,36136
0.097,0.005,30959
0.148,0.005,33129
0.047,0.005,20916
0.198,0.005,36140
0.098,0.005,29430
0.149,0.005,33127
0.048,0.005,21007
0.199,0.005,36205
0.099,0.005,30751
0.15,0.005,33188
0.049,0.005,20932
0.2,0.005,36223
0.1,0.005,29576
0.05,0.005,20914
0.101,0.006,29581
0.0,0.006,6
0.051,0.006,20956
0.151,0.006,33170
0.102,0.006,29704
0.001,0.006,6
0.052,0.006,20922
0.152,0.006,33233
0.103,0.006,29749
0.002,0.006,6
0.053,0.006,20936
0.153,0.006,33241
0.104,0.006,29827
0.003,0.006,6
0.054,0.006,21006
0.154,0.006,33311
0.105,0.006,30730
0.004,0.006,6
0.055,0.006,20911
0.155,0.006,33353
0.106,0.006,30944
0.005,0.006,6
0.156,0.006,33407
0.056,0.006,20957
0.107,0.006,30114
0.006,0.006,6
0.157,0.006,33456
0.057,0.006,20990
0.108,0.006,30163
0.007,0.006,6
0.158,0.006,33566
0.058,0.006,21034
0.109,0.006,30333
0.008,0.006,6
0.159,0.006,33598
0.059,0.006,20970
0.009,0.006,6
0.11,0.006,30410
0.16,0.006,33711
0.06,0.006,20904
0.111,0.006,30579
0.01,0.006,6
0.161,0.006,33814
0.061,0.006,20995
0.011,0.006,6
0.112,0.006,30710
0.162,0.006,33916
0.062,0.006,21002
0.012,0.006,6
0.113,0.006,30835
0.163,0.006,34017
0.063,0.006,20972
0.013,0.006,6
0.114,0.006,31020
0.164,0.006,34099
0.064,0.006,20991
0.014,0.006,6
0.115,0.006,31123
0.165,0.006,34157
0.065,0.006,21081
0.015,0.006,6
0.116,0.006,31244
0.166,0.006,34196
0.066,0.006,21063
0.016,0.006,6
0.117,0.006,31466
0.167,0.006,34289
0.067,0.006,21092
0.017,0.006,6
0.118,0.006,31687
0.168,0.006,34306
0.068,0.006,21169
0.018,0.006,6
0.119,0.006,31721
0.169,0.006,34387
0.069,0.006,21084
0.019,0.006,6
0.12,0.006,31899
0.17,0.006,34432
0.07,0.006,21049
0.02,0.006,6
0.121,0.006,32071
0.171,0.006,34479
0.071,0.006,21095
0.021,0.006,6
0.122,0.006,32221
0.172,0.006,34524
0.072,0.006,21367
0.022,0.006,6
0.123,0.006,32372
0.173,0.006,34556
0.073,0.006,21181
0.023,0.006,6
