"exc","inh","sum"
0.051,0.062,26117
0.101,0.062,202847
0.151,0.062,209324
0.001,0.062,6
0.052,0.062,26932
0.102,0.062,204792
0.152,0.062,209691
0.002,0.062,6
0.053,0.062,27800
0.103,0.062,204765
0.153,0.062,210597
0.003,0.062,6
0.054,0.062,28995
0.104,0.062,204803
0.154,0.062,209869
0.004,0.062,6
0.055,0.062,30853
0.105,0.062,205072
0.155,0.062,210875
0.005,0.062,6
0.056,0.062,125318
0.106,0.062,205108
0.156,0.062,209808
0.006,0.062,6
0.057,0.062,91440
0.107,0.062,205061
0.157,0.062,210013
0.007,0.062,6
0.108,0.062,205133
0.058,0.062,86189
0.158,0.062,211159
0.008,0.062,6
0.109,0.062,205220
0.059,0.062,141048
0.159,0.062,210804
0.009,0.062,6
0.11,0.062,205254
0.06,0.062,142721
0.16,0.062,211118
0.01,0.062,6
0.111,0.062,205343
0.061,0.062,145051
0.161,0.062,210853
0.011,0.062,6
0.112,0.062,205318
0.062,0.062,147093
0.162,0.062,211030
0.012,0.062,6
0.113,0.062,205462
0.063,0.062,148087
0.163,0.062,210769
0.013,0.062,6
0.114,0.062,205574
0.064,0.062,148714
0.164,0.062,211099
0.014,0.062,6
0.115,0.062,205635
0.065,0.062,166090
0.165,0.062,212105
0.015,0.062,6
0.116,0.062,205702
0.066,0.062,176967
0.016,0.062,6
0.166,0.062,212192
0.117,0.062,205698
0.067,0.062,180935
0.017,0.062,6
0.167,0.062,212061
0.118,0.062,205738
0.068,0.062,182675
0.018,0.062,6
0.168,0.062,212619
0.119,0.062,205819
0.069,0.062,183315
0.019,0.062,6
0.169,0.062,212663
0.12,0.062,206016
0.07,0.062,184450
0.02,0.062,6
0.17,0.062,212755
0.071,0.062,184730
0.121,0.062,205801
0.021,0.062,6
0.171,0.062,212717
0.072,0.062,185458
0.122,0.062,205948
0.022,0.062,6
0.172,0.062,212701
0.073,0.062,186123
0.123,0.062,205827
0.023,0.062,6
0.173,0.062,212663
0.074,0.062,186626
0.024,0.062,6
0.124,0.062,206125
0.174,0.062,212661
0.075,0.062,187016
0.025,0.062,6
0.125,0.062,206370
0.175,0.062,212755
0.076,0.062,186298
0.026,0.062,6
0.126,0.062,206203
0.176,0.062,212755
0.027,0.062,6
0.077,0.062,187071
0.127,0.062,206589
0.028,0.062,6
0.078,0.062,187116
0.177,0.062,212758
0.128,0.062,206326
0.029,0.062,6
0.079,0.062,187067
0.178,0.062,212758
0.129,0.062,206647
0.03,0.062,6
0.08,0.062,187158
0.179,0.062,212705
0.13,0.062,206431
0.031,0.062,6
0.081,0.062,187062
0.18,0.062,212706
0.131,0.062,207019
0.032,0.062,6
0.082,0.062,187038
0.181,0.062,212709
0.132,0.062,207081
0.033,0.062,6
0.083,0.062,187099
0.182,0.062,212651
0.133,0.062,207129
0.034,0.062,6
0.084,0.062,203773
0.183,0.062,212720
0.134,0.062,206983
0.035,0.062,6
0.085,0.062,187562
0.184,0.062,212742
0.036,0.062,6
0.135,0.062,207218
0.086,0.062,187479
0.185,0.062,212763
0.037,0.062,6
0.136,0.062,206406
0.087,0.062,187455
0.186,0.062,212757
0.038,0.062,6
0.137,0.062,207367
0.088,0.062,201509
0.039,0.062,6
0.187,0.062,212780
0.138,0.062,207613
0.089,0.062,201786
0.04,0.062,6
0.188,0.062,212773
0.139,0.062,207709
0.09,0.062,193654
0.041,0.062,6
0.189,0.062,212714
0.14,0.062,208110
0.091,0.062,202853
0.042,0.062,6
0.19,0.062,212737
0.141,0.062,207757
0.092,0.062,188207
0.043,0.062,6
0.191,0.062,212754
0.142,0.062,208061
0.093,0.062,188645
0.044,0.062,6
0.192,0.062,212740
0.143,0.062,208358
0.094,0.062,204529
0.045,0.062,6
0.193,0.062,212758
0.144,0.062,208268
0.046,0.062,7
0.095,0.062,190102
0.194,0.062,212747
0.145,0.062,210665
0.047,0.062,7
0.096,0.062,188981
0.195,0.062,212763
0.146,0.062,207212
0.048,0.062,9
0.097,0.062,189397
0.196,0.062,212757
0.049,0.062,24620
0.147,0.062,209083
0.098,0.062,204300
0.197,0.062,212778
0.05,0.062,25335
0.148,0.062,209367
0.099,0.062,204593
0.198,0.062,212783
0.149,0.062,210076
0.1,0.062,204714
0.199,0.062,212762
0.15,0.062,209263
0.2,0.062,212792
0.0,0.063,6
0.051,0.063,25903
0.101,0.063,204870
0.151,0.063,210866
0.001,0.063,6
0.052,0.063,26701
0.102,0.063,204763
0.152,0.063,209193
0.053,0.063,27551
0.002,0.063,6
0.103,0.063,204939
0.153,0.063,210942
0.003,0.063,6
0.054,0.063,28769
0.104,0.063,204977
0.154,0.063,209519
0.004,0.063,6
0.055,0.063,30159
0.105,0.063,205010
0.155,0.063,210833
0.005,0.063,6
0.056,0.063,31868
0.106,0.063,205107
0.156,0.063,210102
0.006,0.063,6
0.107,0.063,205099
0.057,0.063,94316
0.157,0.063,210833
0.007,0.063,6
0.108,0.063,204537
0.058,0.063,106685
0.158,0.063,210572
0.008,0.063,6
0.109,0.063,205231
0.059,0.063,139180
0.159,0.063,210933
0.009,0.063,6
0.11,0.063,205302
0.06,0.063,139823
0.16,0.063,211018
0.01,0.063,6
0.111,0.063,205256
0.061,0.063,140456
0.161,0.063,210713
0.011,0.063,6
0.062,0.063,146352
0.112,0.063,205366
0.162,0.063,211051
0.012,0.063,6
0.063,0.063,147986
0.113,0.063,205445
0.163,0.063,211006
0.013,0.063,6
0.064,0.063,147892
0.114,0.063,205585
0.164,0.063,212055
0.014,0.063,6
0.065,0.063,150327
0.165,0.063,212167
0.115,0.063,205561
0.015,0.063,6
0.066,0.063,172360
0.166,0.063,212024
0.116,0.063,205638
0.016,0.063,6
0.067,0.063,178503
0.167,0.063,212275
0.117,0.063,205699
0.017,0.063,6
0.068,0.063,181637
0.118,0.063,205716
0.168,0.063,212575
0.018,0.063,6
0.069,0.063,180832
0.119,0.063,205690
0.019,0.063,6
0.169,0.063,212638
0.07,0.063,184494
0.12,0.063,205836
0.02,0.063,6
0.17,0.063,212756
0.071,0.063,184979
0.021,0.063,6
0.121,0.063,205966
0.171,0.063,212717
0.072,0.063,185688
0.022,0.063,6
0.122,0.063,205743
0.172,0.063,212664
0.073,0.063,186202
0.023,0.063,6
0.123,0.063,205859
0.173,0.063,212646
0.074,0.063,186616
0.024,0.063,6
0.124,0.063,206174
0.174,0.063,212680
0.075,0.063,186100
0.025,0.063,6
0.125,0.063,205834
0.175,0.063,212755
0.076,0.063,186975
0.026,0.063,6
0.126,0.063,206449
0.176,0.063,212755
0.077,0.063,187342
0.027,0.063,6
0.127,0.063,206572
0.177,0.063,212758
0.078,0.063,187052
0.028,0.063,6
0.128,0.063,206252
0.079,0.063,187098
0.178,0.063,212758
0.029,0.063,6
0.129,0.063,206719
0.08,0.063,187080
0.03,0.063,6
0.179,0.063,212720
0.13,0.063,207046
0.031,0.063,6
0.081,0.063,187204
0.18,0.063,212700
0.131,0.063,206854
0.032,0.063,6
0.082,0.063,187121
0.181,0.063,212709
0.132,0.063,206330
0.033,0.063,6
0.083,0.063,187120
0.182,0.063,212709
0.133,0.063,207161
0.034,0.063,6
0.084,0.063,187513
0.183,0.063,212707
0.134,0.063,207315
0.035,0.063,6
0.085,0.063,187349
0.184,0.063,212757
0.135,0.063,206388
0.036,0.063,6
0.086,0.063,187691
0.185,0.063,212763
0.037,0.063,6
0.136,0.063,207414
0.087,0.063,187422
0.186,0.063,212757
0.038,0.063,6
0.137,0.063,207676
0.088,0.063,191933
0.187,0.063,212780
0.039,0.063,6
0.138,0.063,207635
0.089,0.063,193820
0.188,0.063,212774
0.04,0.063,6
0.139,0.063,207573
0.09,0.063,193190
0.189,0.063,212733
0.041,0.063,6
0.14,0.063,207485
0.091,0.063,204534
0.19,0.063,212764
0.042,0.063,6
0.141,0.063,208083
0.092,0.063,202789
0.043,0.063,6
0.191,0.063,212753
0.142,0.063,207943
0.093,0.063,189675
0.044,0.063,6
0.192,0.063,212739
0.143,0.063,208246
0.094,0.063,204557
0.045,0.063,6
0.193,0.063,212752
0.144,0.063,208445
0.095,0.063,188431
0.046,0.063,7
0.194,0.063,212759
0.145,0.063,208684
0.096,0.063,189850
0.047,0.063,7
0.195,0.063,212760
0.097,0.063,189476
0.146,0.063,209820
0.048,0.063,9
0.196,0.063,212788
0.098,0.063,189234
0.049,0.063,24512
0.147,0.063,209006
0.197,0.063,212752
0.099,0.063,204652
0.05,0.063,25113
0.148,0.063,208704
0.198,0.063,212776
0.1,0.063,204606
0.199,0.063,212784
0.149,0.063,209194
0.2,0.063,212792
0.15,0.063,209141
0.051,0.064,25674
0.0,0.064,6
0.101,0.064,204797
0.151,0.064,209354
0.052,0.064,26513
0.001,0.064,6
0.102,0.064,204895
0.152,0.064,209935
0.053,0.064,27360
0.002,0.064,6
0.103,0.064,204827
0.153,0.064,209624
0.054,0.064,28272
0.003,0.064,6
0.104,0.064,204774
0.154,0.064,209257
0.055,0.064,29334
0.004,0.064,6
0.105,0.064,204910
0.155,0.064,209958
0.056,0.064,31481
0.005,0.064,6
0.106,0.064,205066
0.156,0.064,211118
0.057,0.064,119038
0.006,0.064,6
0.107,0.064,205043
0.157,0.064,210005
0.058,0.064,131415
0.007,0.064,6
0.108,0.064,204849
0.158,0.064,211056
0.008,0.064,6
0.059,0.064,120520
0.109,0.064,205160
0.159,0.064,210347
0.009,0.064,6
0.06,0.064,135882
0.11,0.064,205386
0.16,0.064,210796
0.01,0.064,6
0.061,0.064,142507
0.111,0.064,205333
0.161,0.064,210708
0.011,0.064,6
0.062,0.064,145406
0.112,0.064,205329
0.162,0.064,211202
0.012,0.064,6
0.063,0.064,146686
0.113,0.064,205477
0.163,0.064,212028
0.013,0.064,6
0.064,0.064,147986
0.114,0.064,205575
0.164,0.064,212090
0.014,0.064,6
0.065,0.064,150141
0.115,0.064,205616
0.165,0.064,211864
0.015,0.064,6
0.066,0.064,173012
0.116,0.064,205613
0.166,0.064,212336
0.016,0.064,6
0.067,0.064,171941
0.117,0.064,205698
0.167,0.064,211268
0.017,0.064,6
0.068,0.064,179178
0.118,0.064,205691
0.168,0.064,212679
0.018,0.064,6
0.069,0.064,183668
0.119,0.064,205845
0.169,0.064,212655
0.019,0.064,6
0.07,0.064,184015
0.12,0.064,205751
0.17,0.064,212747
0.02,0.064,6
0.071,0.064,184918
0.121,0.064,206027
0.171,0.064,212717
0.021,0.064,6
0.072,0.064,185788
0.122,0.064,205860
0.172,0.064,212644
0.022,0.064,6
0.073,0.064,185719
0.123,0.064,206222
0.023,0.064,6
0.173,0.064,212653
0.074,0.064,186748
0.124,0.064,206045
0.024,0.064,6
0.174,0.064,212689
0.075,0.064,186857
0.125,0.064,206108
0.025,0.064,6
0.175,0.064,212755
0.076,0.064,186979
0.126,0.064,206589
0.026,0.064,6
0.176,0.064,212755
0.077,0.064,187271
0.027,0.064,6
0.127,0.064,206621
0.177,0.064,212758
0.078,0.064,187069
0.028,0.064,6
0.128,0.064,206468
0.178,0.064,212758
0.079,0.064,187076
0.029,0.064,6
0.129,0.064,206969
0.179,0.064,212720
0.08,0.064,187057
0.03,0.064,6
0.13,0.064,206667
0.081,0.064,187246
0.18,0.064,212709
0.031,0.064,6
0.131,0.064,206994
0.082,0.064,187128
0.181,0.064,212729
0.032,0.064,6
0.132,0.064,206648
0.083,0.064,187238
0.182,0.064,212720
0.033,0.064,6
0.133,0.064,207545
0.084,0.064,203604
0.183,0.064,212625
0.034,0.064,6
0.134,0.064,207410
0.085,0.064,187367
0.184,0.064,212704
0.035,0.064,6
0.135,0.064,207570
0.086,0.064,187487
0.185,0.064,212763
0.036,0.064,6
0.136,0.064,206929
0.087,0.064,187435
0.037,0.064,6
0.186,0.064,212757
0.137,0.064,207689
0.088,0.064,191739
0.038,0.064,6
0.187,0.064,212773
0.138,0.064,206765
0.089,0.064,203360
0.039,0.064,6
0.188,0.064,212774
0.139,0.064,207716
0.09,0.064,187890
0.04,0.064,6
0.189,0.064,212733
0.14,0.064,208219
0.091,0.064,204545
0.041,0.064,6
0.19,0.064,212749
0.141,0.064,208019
0.092,0.064,203932
0.042,0.064,6
0.191,0.064,212740
0.142,0.064,208327
0.093,0.064,204432
0.043,0.064,6
0.192,0.064,212741
0.143,0.064,208170
0.094,0.064,204566
0.044,0.064,6
0.193,0.064,212753
0.144,0.064,208355
0.095,0.064,187703
0.045,0.064,6
0.194,0.064,212754
0.145,0.064,208737
0.096,0.064,204633
0.046,0.064,7
0.195,0.064,212771
0.047,0.064,7
0.097,0.064,191503
0.146,0.064,208779
0.196,0.064,212773
0.048,0.064,9
0.098,0.064,187852
0.147,0.064,209200
0.197,0.064,212752
0.049,0.064,24278
0.099,0.064,204659
0.148,0.064,209646
0.198,0.064,212776
0.05,0.064,24884
0.1,0.064,204665
0.149,0.064,209539
0.199,0.064,212782
0.15,0.064,209908
0.2,0.064,212792
0.151,0.065,211026
0.0,0.065,6
0.051,0.065,25403
0.101,0.065,204805
0.152,0.065,209870
0.001,0.065,6
0.052,0.065,26182
0.102,0.065,203516
0.153,0.065,209973
0.002,0.065,6
0.053,0.065,27053
0.103,0.065,204933
0.003,0.065,6
0.154,0.065,209628
0.054,0.065,27994
0.104,0.065,203623
0.004,0.065,6
0.155,0.065,209498
0.055,0.065,29164
0.105,0.065,205056
0.005,0.065,6
0.156,0.065,209918
0.056,0.065,30835
0.106,0.065,205065
0.006,0.065,6
0.157,0.065,210413
0.057,0.065,32829
0.107,0.065,205110
0.007,0.065,6
0.158,0.065,210582
0.058,0.065,134131
0.108,0.065,205126
0.008,0.065,6
0.159,0.065,210400
0.059,0.065,123486
0.109,0.065,205121
0.009,0.065,6
0.06,0.065,140152
0.16,0.065,210549
0.11,0.065,205241
0.01,0.065,6
0.061,0.065,136587
0.161,0.065,211169
0.111,0.065,205333
0.011,0.065,6
0.062,0.065,143623
0.162,0.065,211235
0.112,0.065,205379
0.012,0.065,6
0.063,0.065,145470
0.163,0.065,211442
0.113,0.065,205385
0.013,0.065,6
0.064,0.065,146980
0.164,0.065,211364
0.114,0.065,205507
0.014,0.065,6
0.065,0.065,149662
0.165,0.065,211721
0.115,0.065,205618
0.015,0.065,6
0.066,0.065,163576
0.166,0.065,211362
0.116,0.065,205563
0.016,0.065,6
0.067,0.065,176529
0.167,0.065,212343
0.117,0.065,205684
0.017,0.065,6
0.068,0.065,179995
0.018,0.065,6
0.118,0.065,205710
0.168,0.065,212702
0.069,0.065,181859
0.019,0.065,6
0.119,0.065,205687
0.169,0.065,212743
0.07,0.065,184217
0.02,0.065,6
0.12,0.065,205708
0.17,0.065,212749
0.071,0.065,183620
0.021,0.065,6
0.121,0.065,205874
0.171,0.065,212687
0.072,0.065,185210
0.022,0.065,6
0.122,0.065,206171
0.172,0.065,212665
0.073,0.065,186363
0.023,0.065,6
0.123,0.065,205896
0.173,0.065,212651
0.074,0.065,186898
0.024,0.065,6
0.124,0.065,206425
0.174,0.065,212658
0.075,0.065,186842
0.025,0.065,6
0.125,0.065,206471
0.175,0.065,212755
0.076,0.065,186995
0.026,0.065,6
0.126,0.065,206347
0.176,0.065,212755
0.077,0.065,186896
0.027,0.065,6
0.127,0.065,206292
0.078,0.065,187054
0.177,0.065,212756
0.028,0.065,6
0.128,0.065,207015
0.079,0.065,187092
0.178,0.065,212758
0.029,0.065,6
0.129,0.065,206754
0.08,0.065,187084
0.179,0.065,212709
0.03,0.065,6
0.13,0.065,206922
0.081,0.065,187190
0.031,0.065,6
0.18,0.065,212705
0.131,0.065,207025
0.082,0.065,187033
0.032,0.065,6
0.181,0.065,212714
0.132,0.065,206489
0.083,0.065,187096
0.033,0.065,6
0.182,0.065,212720
0.133,0.065,207230
0.084,0.065,187520
0.034,0.065,6
0.183,0.065,212750
0.134,0.065,207518
0.085,0.065,187239
0.035,0.065,6
0.184,0.065,212714
0.135,0.065,207297
0.086,0.065,187608
0.036,0.065,6
0.185,0.065,212765
0.136,0.065,207709
0.087,0.065,187680
0.037,0.065,6
0.186,0.065,212755
0.088,0.065,187401
0.137,0.065,206738
0.038,0.065,6
0.187,0.065,212773
0.089,0.065,201951
0.138,0.065,206612
0.039,0.065,6
0.188,0.065,212740
0.09,0.065,187652
0.04,0.065,6
0.139,0.065,207846
0.189,0.065,212733
0.091,0.065,202524
0.041,0.065,6
0.14,0.065,208168
0.19,0.065,212747
0.042,0.065,6
0.092,0.065,204530
0.141,0.065,207593
0.043,0.065,6
0.093,0.065,204340
0.191,0.065,212739
0.142,0.065,208123
0.044,0.065,6
0.094,0.065,204547
0.192,0.065,212741
0.143,0.065,208434
0.045,0.065,6
0.095,0.065,187939
0.193,0.065,212753
0.144,0.065,208404
0.046,0.065,7
0.096,0.065,204631
0.194,0.065,212758
0.145,0.065,208576
0.047,0.065,7
0.097,0.065,188073
0.195,0.065,212771
0.146,0.065,210859
0.048,0.065,9
0.098,0.065,189733
0.196,0.065,212773
0.147,0.065,209028
0.049,0.065,24082
0.099,0.065,204609
0.197,0.065,212752
0.148,0.065,210783
0.05,0.065,24764
0.1,0.065,204668
0.149,0.065,209699
0.198,0.065,212776
0.15,0.065,209531
0.199,0.065,212790
0.2,0.065,212795
0.051,0.066,25267
0.0,0.066,6
0.151,0.066,211027
0.101,0.066,204812
0.052,0.066,26024
0.001,0.066,6
0.152,0.066,209722
0.102,0.066,195080
0.002,0.066,6
0.053,0.066,26748
0.103,0.066,204869
0.153,0.066,209623
0.054,0.066,27589
0.003,0.066,6
0.104,0.066,204193
0.154,0.066,209900
0.004,0.066,6
0.055,0.066,28768
0.105,0.066,204906
0.155,0.066,210218
0.056,0.066,30177
0.005,0.066,6
0.106,0.066,205002
0.156,0.066,211002
0.006,0.066,6
0.057,0.066,70240
0.107,0.066,205107
0.157,0.066,210553
0.007,0.066,6
0.058,0.066,112564
0.108,0.066,205106
0.158,0.066,210389
0.008,0.066,6
0.059,0.066,126763
0.109,0.066,205274
0.159,0.066,211079
0.009,0.066,6
0.06,0.066,133808
0.11,0.066,205175
0.16,0.066,210533
0.01,0.066,6
0.061,0.066,138662
0.111,0.066,205331
0.161,0.066,211149
0.011,0.066,6
0.062,0.066,108676
0.112,0.066,205494
0.162,0.066,211212
0.012,0.066,6
0.063,0.066,145509
0.113,0.066,205509
0.163,0.066,211931
0.013,0.066,6
0.064,0.066,146884
0.114,0.066,205597
0.164,0.066,211429
0.014,0.066,6
0.065,0.066,149550
0.115,0.066,205619
0.165,0.066,211448
0.015,0.066,6
0.066,0.066,150870
0.116,0.066,205671
0.166,0.066,212033
0.016,0.066,6
0.067,0.066,180353
0.117,0.066,205658
0.017,0.066,6
0.167,0.066,212535
0.068,0.066,182277
0.118,0.066,205772
0.018,0.066,6
0.168,0.066,212705
0.069,0.066,184114
0.119,0.066,205864
0.019,0.066,6
0.169,0.066,212729
0.07,0.066,181986
0.12,0.066,205777
0.02,0.066,6
0.17,0.066,212749
0.071,0.066,184958
0.121,0.066,205881
0.021,0.066,6
0.171,0.066,212679
0.072,0.066,185616
0.122,0.066,205775
0.022,0.066,6
0.172,0.066,212719
0.073,0.066,186455
0.023,0.066,6
0.123,0.066,205909
0.074,0.066,185925
0.173,0.066,212695
0.024,0.066,6
0.124,0.066,206109
0.075,0.066,186943
0.174,0.066,212673
0.025,0.066,6
0.125,0.066,206054
0.076,0.066,186786
0.175,0.066,212755
0.026,0.066,6
0.126,0.066,206352
0.077,0.066,187027
0.176,0.066,212755
0.027,0.066,6
0.127,0.066,206360
0.078,0.066,186958
0.177,0.066,212756
0.028,0.066,6
0.128,0.066,206656
0.079,0.066,187028
0.029,0.066,6
0.178,0.066,212758
0.129,0.066,206093
0.08,0.066,187187
0.03,0.066,6
0.179,0.066,212719
0.13,0.066,206959
0.081,0.066,187031
0.031,0.066,6
0.18,0.066,212709
0.131,0.066,206917
0.082,0.066,187027
0.032,0.066,6
0.181,0.066,212714
0.132,0.066,207042
0.083,0.066,187029
0.033,0.066,6
0.182,0.066,212720
0.084,0.066,187462
0.133,0.066,207115
0.034,0.066,6
0.183,0.066,212699
0.085,0.066,187185
0.134,0.066,206801
0.035,0.066,6
0.184,0.066,212681
0.086,0.066,187429
0.135,0.066,207883
0.036,0.066,6
0.185,0.066,212765
0.087,0.066,187601
0.136,0.066,207266
0.037,0.066,6
0.088,0.066,187386
0.186,0.066,212755
0.038,0.066,6
0.137,0.066,207864
0.089,0.066,187652
0.187,0.066,212773
0.039,0.066,6
0.138,0.066,207291
0.09,0.066,187876
0.04,0.066,6
0.188,0.066,212741
0.139,0.066,208012
0.091,0.066,203888
0.041,0.066,6
0.189,0.066,212735
0.14,0.066,208224
0.092,0.066,188107
0.042,0.066,6
0.19,0.066,212746
0.141,0.066,207724
0.093,0.066,204387
0.043,0.066,6
0.191,0.066,212740
0.142,0.066,208366
0.094,0.066,204547
0.044,0.066,6
0.192,0.066,212750
0.143,0.066,208019
0.095,0.066,204507
0.045,0.066,6
0.193,0.066,212753
0.144,0.066,207368
0.096,0.066,204555
0.046,0.066,7
0.194,0.066,212756
0.145,0.066,208568
0.097,0.066,204612
0.047,0.066,7
0.146,0.066,210647
0.195,0.066,212771
0.048,0.066,9
0.098,0.066,188366
0.147,0.066,208795
0.196,0.066,212754
0.049,0.066,23909
0.099,0.066,204613
0.148,0.066,210417
0.197,0.066,212743
0.05,0.066,24598
0.1,0.066,204659
0.149,0.066,209318
0.198,0.066,212776
0.15,0.066,210943
0.199,0.066,212785
0.2,0.066,212795
0.0,0.067,6
0.151,0.067,209131
0.051,0.067,25124
0.101,0.067,204818
0.001,0.067,6
0.152,0.067,210081
0.052,0.067,25771
0.102,0.067,195171
0.002,0.067,6
0.053,0.067,26555
0.153,0.067,209491
0.103,0.067,204879
0.003,0.067,6
0.054,0.067,27413
0.154,0.067,209838
0.104,0.067,204974
0.004,0.067,6
0.055,0.067,28345
0.155,0.067,210112
0.105,0.067,204871
0.005,0.067,6
0.056,0.067,29260
0.156,0.067,211124
0.106,0.067,204983
0.006,0.067,6
0.057,0.067,32652
0.157,0.067,210769
0.107,0.067,205089
0.007,0.067,6
0.058,0.067,61519
0.158,0.067,210650
0.108,0.067,205189
0.008,0.067,6
0.059,0.067,127158
0.159,0.067,211124
0.109,0.067,205217
0.009,0.067,6
0.06,0.067,127212
0.16,0.067,210727
0.11,0.067,205255
0.01,0.067,6
0.061,0.067,123708
0.161,0.067,211434
0.011,0.067,6
0.111,0.067,205361
0.062,0.067,142094
0.162,0.067,211295
0.012,0.067,6
0.112,0.067,205401
0.063,0.067,144154
0.163,0.067,212139
0.013,0.067,6
0.113,0.067,205498
0.064,0.067,145313
0.014,0.067,6
0.164,0.067,211873
0.114,0.067,205569
0.065,0.067,148572
0.015,0.067,6
0.165,0.067,212334
0.115,0.067,205648
0.066,0.067,150262
0.016,0.067,6
0.166,0.067,212307
0.116,0.067,205648
0.067,0.067,172514
0.017,0.067,6
0.167,0.067,212550
0.117,0.067,205733
0.068,0.067,181196
0.018,0.067,6
0.168,0.067,212745
0.118,0.067,205766
0.069,0.067,183924
0.019,0.067,6
0.169,0.067,212735
0.07,0.067,184398
0.119,0.067,205733
0.02,0.067,6
0.071,0.067,184261
0.17,0.067,212752
0.12,0.067,205775
0.021,0.067,6
0.072,0.067,185596
0.121,0.067,205723
0.171,0.067,212624
0.022,0.067,6
0.073,0.067,186459
0.122,0.067,205857
0.172,0.067,212719
0.023,0.067,6
0.074,0.067,186889
0.123,0.067,205860
0.173,0.067,212687
0.024,0.067,6
0.075,0.067,186781
0.124,0.067,206530
0.174,0.067,212653
0.025,0.067,6
0.076,0.067,186875
0.125,0.067,206227
0.175,0.067,212752
0.026,0.067,6
0.077,0.067,186949
0.126,0.067,206126
0.027,0.067,6
0.176,0.067,212755
0.078,0.067,186653
0.127,0.067,206169
0.028,0.067,6
0.177,0.067,212756
0.079,0.067,187020
0.128,0.067,206649
0.029,0.067,6
0.178,0.067,212756
0.08,0.067,187063
0.03,0.067,6
0.129,0.067,206644
0.179,0.067,212690
0.081,0.067,187150
0.031,0.067,6
0.13,0.067,206951
0.18,0.067,212728
0.082,0.067,186991
0.032,0.067,6
0.131,0.067,206902
0.181,0.067,212709
0.083,0.067,187031
0.033,0.067,6
0.132,0.067,207099
0.084,0.067,187391
0.182,0.067,212720
0.034,0.067,6
0.133,0.067,207271
0.085,0.067,187137
0.183,0.067,212660
0.035,0.067,6
0.134,0.067,207192
0.086,0.067,187545
0.184,0.067,212749
0.036,0.067,6
0.135,0.067,207212
0.087,0.067,187525
0.185,0.067,212757
0.037,0.067,6
0.136,0.067,207575
0.088,0.067,187576
0.186,0.067,212765
0.038,0.067,6
0.137,0.067,207721
0.089,0.067,202112
0.187,0.067,212668
0.039,0.067,6
0.09,0.067,204457
0.138,0.067,207786
0.188,0.067,212753
0.04,0.067,6
0.091,0.067,204490
0.139,0.067,207839
0.041,0.067,6
0.189,0.067,212735
0.092,0.067,204182
0.14,0.067,207801
0.042,0.067,6
0.19,0.067,212746
0.093,0.067,204415
0.141,0.067,208347
0.043,0.067,6
0.191,0.067,212751
0.094,0.067,204564
0.142,0.067,208136
0.044,0.067,6
0.192,0.067,212750
0.095,0.067,204465
0.045,0.067,6
0.143,0.067,208581
0.193,0.067,212743
0.096,0.067,204560
0.046,0.067,7
0.144,0.067,208594
0.194,0.067,212768
0.097,0.067,204333
0.047,0.067,7
0.145,0.067,208668
0.195,0.067,212771
0.098,0.067,204625
0.048,0.067,9
0.146,0.067,208887
0.196,0.067,212731
0.099,0.067,204568
0.049,0.067,23743
0.147,0.067,208956
0.197,0.067,212707
0.1,0.067,204608
0.05,0.067,24419
0.148,0.067,209358
0.198,0.067,212776
0.149,0.067,209068
0.199,0.067,212778
0.15,0.067,210402
0.2,0.067,212796
0.051,0.068,24875
0.0,0.068,6
0.101,0.068,204773
0.151,0.068,211062
0.052,0.068,25613
0.102,0.068,190419
0.001,0.068,6
0.152,0.068,209670
0.002,0.068,6
0.053,0.068,26358
0.103,0.068,204721
0.153,0.068,210603
0.003,0.068,6
0.054,0.068,27166
0.104,0.068,204973
0.154,0.068,211109
0.004,0.068,6
0.055,0.068,28071
0.105,0.068,204858
0.155,0.068,211162
0.005,0.068,6
0.056,0.068,29265
0.106,0.068,205079
0.156,0.068,211115
0.006,0.068,6
0.057,0.068,30909
0.107,0.068,205083
0.157,0.068,210833
0.007,0.068,6
0.058,0.068,68531
0.108,0.068,205142
0.158,0.068,210624
0.008,0.068,6
0.059,0.068,125085
0.109,0.068,205266
0.159,0.068,211119
0.009,0.068,6
0.06,0.068,117197
0.11,0.068,205289
0.16,0.068,210988
0.01,0.068,6
0.061,0.068,130708
0.111,0.068,205029
0.161,0.068,210887
0.011,0.068,6
0.062,0.068,138705
0.112,0.068,205458
0.162,0.068,211768
0.012,0.068,6
0.063,0.068,144058
0.113,0.068,205506
0.163,0.068,211352
0.013,0.068,6
0.064,0.068,146642
0.114,0.068,205330
0.164,0.068,211618
0.014,0.068,6
0.065,0.068,147843
0.115,0.068,205651
0.165,0.068,211342
0.015,0.068,6
0.066,0.068,149873
0.116,0.068,205637
0.166,0.068,212405
0.016,0.068,6
0.067,0.068,175135
0.117,0.068,205726
0.017,0.068,6
0.167,0.068,212486
0.068,0.068,167663
0.118,0.068,205677
0.018,0.068,6
0.168,0.068,212742
0.069,0.068,181732
0.119,0.068,205850
0.019,0.068,6
0.169,0.068,212712
0.07,0.068,185116
0.12,0.068,205833
0.02,0.068,6
0.17,0.068,212752
0.071,0.068,185080
0.021,0.068,6
0.121,0.068,205753
0.171,0.068,212695
0.072,0.068,185858
0.022,0.068,6
0.122,0.068,206065
0.172,0.068,212719
0.073,0.068,186497
0.023,0.068,6
0.123,0.068,206091
0.173,0.068,212653
0.074,0.068,186816
0.024,0.068,6
